,Zeit,NCS,MCS
131,10:55:00,0.0,0.0116722032796673
132,11:00:00,0.0,0.0105507693090796
133,11:05:00,0.0,0.0105507693090796
134,11:10:00,0.0,0.0105507693090796
135,11:15:00,0.0,0.0104695449326614
136,11:20:00,0.0,0.0104695449326614
137,11:25:00,0.0,0.0104695449326614
138,11:30:00,0.0,0.0098987903951629
139,11:35:00,0.0,0.0098987903951629
140,11:40:00,0.0,0.0098987903951629
141,11:45:00,0.0,0.0076828012548704
142,11:50:00,0.0,0.0076828012548704
143,11:55:00,0.0,0.0076828012548704
144,12:00:00,0.0,0.0077510902083636
145,12:05:00,0.0,0.0077510902083636
146,12:10:00,0.0,0.0077510902083636
147,12:15:00,0.0,0.0074658389339934
148,12:20:00,0.0,0.0074658389339934
149,12:25:00,0.0,0.0074658389339934
150,12:30:00,0.0,0.00741854904369
151,12:35:00,0.0,0.00741854904369
152,12:40:00,0.0,0.00741854904369
153,12:45:00,0.0,0.0069225511711471
154,12:50:00,0.0,0.0069225511711471
155,12:55:00,0.0,0.0069225511711471
156,13:00:00,0.0,0.0066849257720914
157,13:05:00,0.0,0.0066849257720914
158,13:10:00,0.0,0.0066849257720914
159,13:15:00,4.978279748750014e-05,0.0067464110291111
160,13:20:00,4.978279748750014e-05,0.0067464110291111
161,13:25:00,4.978279748750014e-05,0.0067464110291111
162,13:30:00,0.0001042431732624,0.0067535507105956
163,13:35:00,0.0001042431732624,0.0067535507105956
164,13:40:00,0.0001042431732624,0.0067535507105956
165,13:45:00,0.0001518542379736,0.006461495739752
166,13:50:00,0.0001518542379736,0.006461495739752
167,13:55:00,0.0001518542379736,0.006461495739752
168,14:00:00,0.0002332942170849,0.0062918233091785
169,14:05:00,0.0002332942170849,0.0062918233091785
170,14:10:00,0.0002332942170849,0.0062918233091785
171,14:15:00,0.0003890742796926,0.0062105149365076
172,14:20:00,0.0003890742796926,0.0062105149365076
173,14:25:00,0.0003890742796926,0.0062105149365076
174,14:30:00,0.0005719174738203,0.0063196260688418
175,14:35:00,0.0005719174738203,0.0063196260688418
176,14:40:00,0.0005719174738203,0.0063196260688418
177,14:45:00,0.0008020376199245,0.0058984688575073
178,14:50:00,0.0008020376199245,0.0058984688575073
179,14:55:00,0.0008020376199245,0.0058984688575073
180,15:00:00,0.0010930498119488,0.0056540397619781
181,15:05:00,0.0010930498119488,0.0056540397619781
182,15:10:00,0.0010930498119488,0.0056540397619781
183,15:15:00,0.0014787829642932,0.0053687884876079
184,15:20:00,0.0014787829642932,0.0053687884876079
185,15:25:00,0.0014787829642932,0.0053687884876079
186,15:30:00,0.0019589864924068,0.0053487133831985
187,15:35:00,0.0019589864924068,0.0053487133831985
188,15:40:00,0.0019589864924068,0.0053487133831985
189,15:45:00,0.0025339945090242,0.0044380260107836
190,15:50:00,0.0025339945090242,0.0044380260107836
191,15:55:00,0.0025339945090242,0.0044380260107836
192,16:00:00,0.0031833426091381,0.0044927075713298
193,16:05:00,0.0031833426091381,0.0044927075713298
194,16:10:00,0.0031833426091381,0.0044927075713298
195,16:15:00,0.0039543077447248,0.0047241172476813
196,16:20:00,0.0039543077447248,0.0047241172476813
197,16:25:00,0.0039543077447248,0.0047241172476813
198,16:30:00,0.0047929307091116,0.0048739665626037
199,16:35:00,0.0047929307091116,0.0048739665626037
200,16:40:00,0.0047929307091116,0.0048739665626037
201,16:45:00,0.005746488454275,0.0052821883510132
202,16:50:00,0.005746488454275,0.0052821883510132
203,16:55:00,0.005746488454275,0.0052821883510132
204,17:00:00,0.0067067284541347,0.0050174321623163
205,17:05:00,0.0067067284541347,0.0050174321623163
206,17:10:00,0.0067067284541347,0.0050174321623163
207,17:15:00,0.0077008808965781,0.0051400666913447
208,17:20:00,0.0077008808965781,0.0051400666913447
209,17:25:00,0.0077008808965781,0.0051400666913447
210,17:30:00,0.0087557583285743,0.0050655620151473
211,17:35:00,0.0087557583285743,0.0050655620151473
212,17:40:00,0.0087557583285743,0.0050655620151473
213,17:45:00,0.0098040370340578,0.0052086076335962
214,17:50:00,0.0098040370340578,0.0052086076335962
215,17:55:00,0.0098040370340578,0.0052086076335962
216,18:00:00,0.0106899369504211,0.0050254118063284
217,18:05:00,0.0106899369504211,0.0050254118063284
218,18:10:00,0.0106899369504211,0.0050254118063284
219,18:15:00,0.011555623046328,0.0051616537283038
220,18:20:00,0.011555623046328,0.0051616537283038
221,18:25:00,0.011555623046328,0.0051616537283038
222,18:30:00,0.0124144598311711,0.0054135584903286
223,18:35:00,0.0124144598311711,0.0054135584903286
224,18:40:00,0.0124144598311711,0.0054135584903286
225,18:45:00,0.0131178506661414,0.0062296660821367
226,18:50:00,0.0131178506661414,0.0062296660821367
227,18:55:00,0.0131178506661414,0.0062296660821367
228,19:00:00,0.0134968180356059,0.0063387772144709
229,19:05:00,0.0134968180356059,0.0063387772144709
230,19:10:00,0.0134968180356059,0.0063387772144709
231,19:15:00,0.0136661296639736,0.0066041213769371
232,19:20:00,0.0136661296639736,0.0066041213769371
233,19:25:00,0.0136661296639736,0.0066041213769371
234,19:30:00,0.013781398557485,0.0069036520142763
235,19:35:00,0.013781398557485,0.0069036520142763
236,19:40:00,0.013781398557485,0.0069036520142763
237,19:45:00,0.0138897346117489,0.0071826035696895
238,19:50:00,0.0138897346117489,0.0071826035696895
239,19:55:00,0.0138897346117489,0.0071826035696895
240,20:00:00,0.0139644923361638,0.0069858003494748
241,20:05:00,0.0139644923361638,0.0069858003494748
242,20:10:00,0.0139644923361638,0.0069858003494748
243,20:15:00,0.0137620200188657,0.0065578394416668
